央视,#genre#
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226254/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
上海东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226336/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226430/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226501/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8
深圳卫视-SD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8
延边,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226522/index.m3u8

卫视IPV6,#genre#

湖南卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
浙江卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
江苏卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
东方卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
广东卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
深圳卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
北京卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东南卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
四川卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
江西卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
海南卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
湖北卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
贵州卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
重庆卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
吉林卫视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
黑龙江视「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8

GANG AO,#genre#
凤凰中文,http://110.72.80.102:8181/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://110.72.54.239:8181/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://www.lebaobei.top:6868/udp/239.255.30.50:8231
凤凰中文,http://tvbox.netsite.cc/proxy/1846789161/1846789161.m3u8
凤凰中文,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://112.19.171.156:9999/udp/239.93.0.162:2192 
凤凰中文,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://110.72.80.102:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://110.72.54.239:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://www.lebaobei.top:6868/udp/239.255.30.70:8231
凤凰资讯,http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8
凤凰资讯,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,mitv://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰资讯,http://112.19.171.156:9999/udp/239.93.0.118:2191
凤凰资讯,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰香港,http://110.72.80.102:8181/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://110.72.54.239:8181/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231
凤凰香港,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153402
凤凰香港,mitv://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2
凤凰电影,http://111.224.83.68:1024/rtp/239.254.201.1:5214
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://107.151.203.111:2209/135/hk.php?id=hkws
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0 
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
TVB翡翠台,https://iptv.hiper25.com/TVB/video.m3u8
TVB翡翠台,http://141.95.85.201:6666/livehttpplay?channel_id=20127&fbl=
TVB翡翠台,http://198.16.100.90:8278/jade_twn/playlist.m3u8?tid=MDAD1890217018902170&ct=19249&tsum=36346362d72a1e85802fa5d3eee3861c
TVB翡翠台,http://r.jdshipin.com/62WM7
TVB翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8
TVB翡翠台,https://s2.pub/Y-12
TVB翡翠台,http://r.jdshipin.com/n90gt
TVB翡翠台,http://nas.jdshipin.com:8801/gdfc720.php
TVB翡翠台,http://113.117.74.15:8081/hls/67/index.m3u8
TVB翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts
TVB翡翠台,https://dispatch.ulivetv.net/v/live/ccns0yuvkzpc.m3u8?stream_id=ccns0yuvkzpc&timestamp=1686312646&rand=hPJgZ3EFou&uuid=9b647b3816b2a66a&from=web&sign=d3f919309615a6398f9d278153ee5690
TVB翡翠台,https://dispatch.ulivetv.net/v/live/ccns0yuvkzpc.m3u8?stream_id=ccns0yuvkzpc&timestamp=1686272589&rand=pj9N0CE1NQ&uuid=9b647b3816b2a66a&from=web&sign=252ae84528559cdc6a20b2650d802188
TVB明珠台,https://iptv.hiper25.com/Pearl/video.m3u8
TVB明珠台,http://141.95.85.201:6666/livehttpplay?channel_id=30026&fbl=
TVB明珠台,http://198.16.100.90:8278/pearl_twn/playlist.m3u8?tid=MC6C7041327570413275&ct=19226&tsum=681972baf66d69caf7cccc92a90e5aad
TVB明珠台,http://183.238.66.1:9090/live/1351_4500.m3u8?t=w14L5ppGYYzipwiIRQpgdA==&u=17199741419&p=8&pid=&cid=&d=865372026096088&sid=4wjbaxw9SL7RMHRWGCP5FQ==&r=20231231095537&e=20240101095542&nc=saulhgUuloOK&a=7&v=2&isSuma=1&hlsSessionID=2793077895964779615&srchost=172.16.149.181:8060&gid=S2nTA%2Fr7DYPXI4ufNlFhdA%3D%3D
TVB明珠台,https://live.astradamy.com/tvbpearl/index.m3u8
TVB明珠台,http://107.151.203.111:2209/135/hk.php?id=tvbmzt
TVB明珠台,http://qwas.eatuo.com:9901/tsfile/live/1014_1.m3u8?zgangd
TVB明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts
TVB明珠台,https://dispatch.ulivetv.net/v/live/ccns2cw1d7ls.m3u8?stream_id=ccns2cw1d7ls&timestamp=1686312605&rand=tO1JGrXmjL&uuid=9b647b3816b2a66a&from=web&sign=477fda8433634b8b2e3c3e9e64fc5c41
TVB翡翠华丽台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571187&extension=ts&play_token=uWRW1HvPSb
TVB1,http://line.premiumpowers.net:80/Manuel/1234567/153396
TVB1,http://line.premiumpowers.net:80/Manuel/1234567/153401
TVB星河,http://110.72.80.102:8181/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://110.72.54.239:8181/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,https://s2.pub/Y-22
TVB星河,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxKhNUGBfO_GdATzBMAV6h6g/ts
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571186&extension=ts&play_token=HnxccIWiNo
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN
TVB星河,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941620&extension=ts&play_token=TBgeJuh42H
TVB1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153401&extension=ts&play_token=zUkGQ70Vue
TVB1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
香港卫视文旅台,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8 
香港卫视文旅台,http://ali-play.lezhibo.com/lezhibo/d803719995ab40df83fca5e638cac7f4.m3u8
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空音乐,http://xcm13.f3322.net:4000/udp/239.93.1.7:2194
星卫电影,http://50.7.238.114:8278/xingwei_movie/playlist.m3u8?ct=17874&tid=ma80888ed462f18082236&tsum=2824e7b9d4ec19ce7b4f8f69d23d7ceb
星卫电影,http://198.16.100.90:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
星卫电影,http://50.7.238.114:8278/xingwei_movie/playlist.m3u8?tid=MBDB4578128345781283&ct=19225&tsum=f2041ec954c95b4a5fe29d7ccbfe5b60
TVB功夫,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
TVB无线新闻,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153399
TVB无线新闻,https://s2.pub/Y-20
TVB无线新闻,https://dispatch.ulivetv.net/v/live/ccns1uzk2bwg.m3u8?stream_id=ccns1uzk2bwg&timestamp=1686276774&rand=8TEOYmNn7s&uuid=9b647b3816b2a66a&from=web&sign=7ac7590c5e773941963ee188ef367054
TVB无线新闻,https://dispatch.ulivetv.net/v/live/ccns1uzk2bwg.m3u8?stream_id=ccns1uzk2bwg&timestamp=1686312720&rand=HIPVSHSf0B&uuid=9b647b3816b2a66a&from=web&sign=4859e57314ef365b4b28bcd602d53309
TVB无线新闻,http://162.19.247.76:22222/live/tvbnews/index.m3u8
TVB无线新闻,http://line.premiumpowers.net:80/Manuel/1234567/153399
TVB无线新闻,http://38.60.38.65:5588/wm2268.php?id=inews_twn
TVB无线新闻,http://38.60.38.65:5588/wm2268.php?id=inews98_twn
TVB无线新闻,http://23.237.10.66:16110
香港国际财经,https://s2.pub/Y-21
澳视澳门,http://183.238.66.1:9090/live/1352_4500/1352_4500_425996974.ts?t=w14L5ppGYYzipwiIRQpgdA==&u=17199741419&p=8&pid=&cid=&d=865372026096088&sid=3tyxa0Ow+MuOT9fCwscUUg==&r=20231231095756&e=20240101095801&nc=43YOQLREO3qU&a=7&v=2&isSuma=1&hlsSessionID=2793077895964780419&srchost=172.16.149.181:8060&gid=doDXrt7BMby9Jhk5zO5ZOg%3D%3D
开电视,https://s2.pub/Y-17
开资讯,https://s2.pub/Y-18
无线财经,https://s2.pub/Y-19
无线财经,https://dispatch.ulivetv.net/v/live/ccns2zd6z3y8.m3u8?stream_id=ccns2zd6z3y8&timestamp=1686276853&rand=1xBXJ7XCnx&uuid=9b647b3816b2a66a&from=web&sign=0f8e8d63dedcb39beaaf15fd026e6627
TVB无线财经,http://120.84.96.62:808/hls/86/index.m3u8
TVB无线财经,http://120.84.96.55:808/hls/86/index.m3u8
TVBS新闻,http://line.premiumpowers.net:80/Manuel/1234567/941622
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
有线新闻,https://dispatch.ulivetv.net/v/live/cn6djw7s44ow.m3u8?stream_id=cn6djw7s44ow&timestamp=1686312809&rand=R6gGxI9TaH&uuid=9b647b3816b2a66a&from=web&sign=e3818cc15a28c2c6b3b52d3475f193be
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
TVBRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
HBO,http://208.115.225.174:14136
HBO,http://vips-livecdn.fptplay.net/hda1/hbo_vhls.smil/chunklist_b5000000.m3u8
HBO2,http://208.115.225.174:14140
HBO2,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
HBO+,http://208.115.225.174:14152
HBO family,http://208.115.225.174:14144
HBO Mundi,http://208.115.225.174:14148
HBO signature,http://208.115.225.174:14160
HBO X,http://208.115.225.174:14165
HOY TV,https://dispatch.ulivetv.net/v/live/ccnrzuw0kla8.m3u8?stream_id=ccnrzuw0kla8&timestamp=1686312768&rand=cidk3uU7zb&uuid=9b647b3816b2a66a&from=web&sign=9de9834fec7256066532c141b77b5dc8
VIUTV,https://s2.pub/Y-15
VIUTV,https://dispatch.ulivetv.net/v/live/ccnuwp0ol8zk.m3u8?stream_id=ccnuwp0ol8zk&timestamp=1686312626&rand=1QvR1usN8y&uuid=9b647b3816b2a66a&from=web&sign=4b46e32e2feb6d5965f87b3ee47f3dbe
ViuTV,https://cdn.hklive.tv/xxxx/99/index.m3u8
ViuTV,http://38.60.38.65:5588/wm2268.php?id=9ae6d37d9a
ViuTV,http://38.60.38.65:5588/wm2268.php?id=viu_twn
VIUTV1,http://38.60.38.65:5588/wm2268.php?id=viu1_twn
VIUTV6,https://s2.pub/Y-16
VIUTV6,http://38.60.38.65:5588/wm2268.php?id=viusix_twn
ViuTV6,https://cdn.hklive.tv/xxxx/96/index.m3u8
TVB J2,https://s2.pub/Y-13
TVB J2,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxHxPuwYBkq3c9qPtWNUkGtg/ts
TVB J2,https://dispatch.ulivetv.net/v/live/ccns1caueri8.m3u8?stream_id=ccns1caueri8&timestamp=1686312552&rand=bGny6hLVof&uuid=9b647b3816b2a66a&from=web&sign=0ebd922ca5dc14b159820b91ae9bb82e
TVB J2,https://dispatch.ulivetv.net/v/live/ccns1caueri8.m3u8?stream_id=ccns1caueri8&timestamp=1686272799&rand=6dyXTNoJdG&uuid=9b647b3816b2a66a&from=web&sign=50cae9aee7b5e02e178c22e2becd0262
TVB J2,http://162.19.247.76:22222/live/tvbj2/index.m3u8
RTHK31,https://cdn.hklive.tv/xxxx/31/index.m3u8
RTHK31,http://38.60.38.65:5588/wm2268.php?id=rhk31_twn
RTHK32,http://38.60.38.65:5588/wm2268.php?id=rhk32_twn
RTHK32,https://cdn.hklive.tv/xxxx/32/index.m3u8
星空卫视,http://jyjxy.7766.org:808/hls/31/index.m3u8
天映经典,http://120.84.96.55:808/hls/85/index.m3u8
天映经典,http://120.84.96.62:808/hls/85/index.m3u8
天映频道,http://line.premiumpowers.net:80/Manuel/1234567/941618
天映频道,http://51.79.82.208:16024
卫视电影台,http://line.premiumpowers.net:80/Manuel/1234567/941625
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳视Macau,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视Macau,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视Macau,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视澳門,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视澳門,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳门莲花,https://dispatch.ulivetv.net/v/live/cl7c8hsq3f0g.m3u8?stream_id=cl7c8hsq3f0g&timestamp=1686276695&rand=hhTD3R8sUy&uuid=9b647b3816b2a66a&from=web&sign=1e0e9f5adb516bf4b7ce08da1b25510c
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
华语电视1,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
娱乐新闻,https://s2.pub/Y-23
千禧经典,https://s2.pub/Y-24
千禧经典台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153503&extension=ts&play_token=CkqdtepPsp
千禧经典台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571197&extension=ts&play_token=S0w0stULcO
粤语片,https://s2.pub/Y-25
亚洲剧,https://s2.pub/Y-26
华语剧,https://s2.pub/Y-27
台视新闻,https://s2.pub/Y-28
TVBS欢乐,https://s2.pub/Y-29
TVBS新闻,https://s2.pub/Y-30
东森新闻,https://s2.pub/Y-31
纬来体育,https://s2.pub/Y-32
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8

吉林,#genre#
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边1台,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边1台,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
延边2台,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边2台,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
延边2台,http://live.ybtvyun.com/video/s10006-225599f0e2ce/index.m3u8
延边2台,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边2台,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
