HANGUO,#genre#
CCTV14,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV14
CCTV15,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV15
CCTV16,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV16
CCTV17,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV17

央视备用,#genre#
CCTV1,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV1
CCTV2,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV2
CCTV3,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV3
CCTV4,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV4
CCTV5,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV5
CCTV5+,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV5p
CCTV6,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV6
CCTV7,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV7
CCTV8,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV8
CCTV9,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV9
CCTV10,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV10
CCTV11,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV11
CCTV12,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV12
CCTV13,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV13
CCTV14,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV14
CCTV15,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV15
CCTV16,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV16
CCTV17,http://103.45.128.46:2001/dszb/IPTV.php?id=CCTV17

CCTV1,http://156.238.248.80:8880/play/1.m3u8
CCTV2,http://156.238.248.80:8880/play/2.m3u8
CCTV3,http://156.238.248.80:8880/play/3.m3u8
CCTV4,http://156.238.248.80:8880/play/4.m3u8
CCTV5,http://156.238.248.80:8880/play/5.m3u8
CCTV5+,http://156.238.248.80:8880/play/6.m3u8
CCTV6,http://156.238.248.80:8880/play/7.m3u8
CCTV7,http://156.238.248.80:8880/play/8.m3u8
CCTV8,http://156.238.248.80:8880/play/9.m3u8
CCTV9,http://156.238.248.80:8880/play/10.m3u8
CCTV10,http://156.238.248.80:8880/play/11.m3u8
CCTV11,http://156.238.248.80:8880/play/12.m3u8
CCTV12,http://156.238.248.80:8880/play/13.m3u8
CCTV13,http://156.238.248.80:8880/play/14.m3u8
CCTV14,http://156.238.248.80:8880/play/15.m3u8
CCTV15,http://156.238.248.80:8880/play/16.m3u8
CCTV17,http://156.238.248.80:8880/play/17.m3u8

CCTV1,http://li0668.306111198.cn:7408/mg.php?id=608807420
CCTV2,http://li0668.306111198.cn:7408/mg.php?id=631780532
CCTV3,http://li0668.306111198.cn:7408/mg.php?id=624878271
CCTV4,http://li0668.306111198.cn:7408/mg.php?id=631780421
CCTV5,http://li0668.306111198.cn:7408/mg.php?id=641886683
CCTV5+,http://li0668.306111198.cn:7408/mg.php?id=641886773
CCTV6,http://li0668.306111198.cn:7408/mg.php?id=624878396
CCTV7,http://li0668.306111198.cn:7408/mg.php?id=673168121
CCTV8,http://li0668.306111198.cn:7408/mg.php?id=624878356
CCTV9,http://li0668.306111198.cn:7408/mg.php?id=673168140
CCTV10,http://li0668.306111198.cn:7408/mg.php?id=624878405
CCTV11,http://li0668.306111198.cn:7408/mg.php?id=667987558
CCTV12,http://li0668.306111198.cn:7408/mg.php?id=673168185
CCTV13,http://li0668.306111198.cn:7408/mg.php?id=608807423
CCTV14,http://li0668.306111198.cn:7408/mg.php?id=624878440
CCTV15,http://li0668.306111198.cn:7408/mg.php?id=673168223

CCTV1,http://go.bkpcp.top/mg/cctv1
CCTV2,http://go.bkpcp.top/mg/cctv2
CCTV3,http://go.bkpcp.top/mg/cctv3
CCTV4,http://go.bkpcp.top/mg/cctv4
CCTV5,http://go.bkpcp.top/mg/cctv5
CCTV5+,http://go.bkpcp.top/mg/cctv5p
CCTV6,http://go.bkpcp.top/mg/cctv6
CCTV7,http://go.bkpcp.top/mg/cctv7
CCTV8,http://go.bkpcp.top/mg/cctv8
CCTV9,http://go.bkpcp.top/mg/cctv9
CCTV10,http://go.bkpcp.top/mg/cctv10
CCTV11,http://go.bkpcp.top/mg/cctv11
CCTV12,http://go.bkpcp.top/mg/cctv12
CCTV13,http://go.bkpcp.top/mg/cctv13
CCTV14,http://go.bkpcp.top/mg/cctv14
CCTV15,http://go.bkpcp.top/mg/cctv15
CCTV16,http://k.061899.xyz/m.php?id=cctv16
CCTV17,http://go.bkpcp.top/mg/cctv17

CCTV1,http://m.061899.xyz/mg/cctv1
CCTV2,http://m.061899.xyz/mg/cctv2
CCTV3,http://m.061899.xyz/mg/cctv3
CCTV4,http://m.061899.xyz/mg/cctv4
CCTV5,http://m.061899.xyz/mg/cctv5
CCTV5+,http://m.061899.xyz/mg/cctv5p
CCTV6,http://m.061899.xyz/mg/cctv6
CCTV7,http://m.061899.xyz/mg/cctv7
CCTV8,http://m.061899.xyz/mg/cctv8
CCTV9,http://m.061899.xyz/mg/cctv9
CCTV10,http://m.061899.xyz/mg/cctv10
CCTV11,http://m.061899.xyz/mg/cctv11
CCTV12,http://m.061899.xyz/mg/cctv12
CCTV13,http://m.061899.xyz/mg/cctv13
CCTV14,http://m.061899.xyz/mg/cctv14
CCTV15,http://m.061899.xyz/mg/cctv15
CCTV16,http://m.061899.xyz/mg/cctv16
CCTV17,http://m.061899.xyz/mg/cctv17

CCTV1,http://j.s.bkpcp.top/jj/cctv1
CCTV2,http://j.s.bkpcp.top/jj/cctv2
CCTV3,http://j.s.bkpcp.top/jj/cctv3
CCTV4,http://j.s.bkpcp.top/jj/cctv4
CCTV5,http://j.s.bkpcp.top/jj/cctv5
CCTV5+,http://j.s.bkpcp.top/jj/cctv5p
CCTV6,http://j.s.bkpcp.top/jj/cctv6
CCTV7,http://j.s.bkpcp.top/jj/cctv7
CCTV8,http://j.s.bkpcp.top/jj/cctv8
CCTV9,http://j.s.bkpcp.top/jj/cctv9
CCTV10,http://j.s.bkpcp.top/jj/cctv10
CCTV11,http://j.s.bkpcp.top/jj/cctv11
CCTV12,http://j.s.bkpcp.top/jj/cctv12
CCTV13,http://j.s.bkpcp.top/jj/cctv13
CCTV14,http://j.s.bkpcp.top/jj/cctv14
CCTV15,http://j.s.bkpcp.top/jj/cctv15
CCTV16,http://j.s.bkpcp.top/jj/cctv16
CCTV17,http://j.s.bkpcp.top/jj/cctv17

CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
卫视频道,#genre#

广东卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=广东卫视
深圳卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=深圳卫视
广西卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=广西卫视
海南卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=海南卫视
河南卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=河南卫视
湖北卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=湖北卫视
湖南卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=湖南卫视
北京卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=北京卫视
天津卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=天津卫视
河北卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=河北卫视
江西卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=江西卫视
内蒙古卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=内蒙古卫视
辽宁卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=辽宁卫视
吉林卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=吉林卫视
陕西卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=陕西卫视
黑龙江卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=黑龙江卫视
东方卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=东方卫视
江苏卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=江苏卫视
浙江卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=浙江卫视
安徽卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=安徽卫视
山东卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=山东卫视
东南卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=东南卫视
山西卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=山西卫视
重庆卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=重庆卫视
四川卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=四川卫视
贵州卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=贵州卫视
云南卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=云南卫视
西藏卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=西藏卫视
甘肃卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=甘肃卫视
青海卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=青海卫视
宁夏卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=宁夏卫视
新疆卫视,http://103.45.128.46:2001/dszb/IPTV.php?id=新疆卫视

广东卫视,http://154.219.105.170:82/iptvYS5098.php?id=20020
深圳卫视,http://154.219.105.170:82/iptvYS5098.php?id=20022
广西卫视,http://154.219.105.170:82/iptvYS5098.php?id=20036
海南卫视,http://154.219.105.170:82/iptvYS5098.php?id=20035
河南卫视,http://154.219.105.170:82/iptvYS5098.php?id=20043
湖北卫视,http://154.219.105.170:82/iptvYS5098.php?id=20032
湖南卫视,http://154.219.105.170:82/iptvYS5098.php?id=20031
北京卫视,http://154.219.105.170:82/iptvYS5098.php?id=20023
天津卫视,http://154.219.105.170:82/iptvYS5098.php?id=20037
河北卫视,http://154.219.105.170:82/iptvYS5098.php?id=20042
江西卫视,http://154.219.105.170:82/iptvYS5098.php?id=20041
内蒙古卫视,http://154.219.105.170:82/iptvYS5098.php?id=20050
辽宁卫视,http://154.219.105.170:82/iptvYS5098.php?id=20038
吉林卫视,http://154.219.105.170:82/iptvYS5098.php?id=20040
陕西卫视,http://154.219.105.170:82/iptvYS5098.php?id=20047
黑龙江卫视,http://154.219.105.170:82/iptvYS5098.php?id=20034
东方卫视,http://154.219.105.170:82/iptvYS5098.php?id=20025
江苏卫视,http://154.219.105.170:82/iptvYS5098.php?id=20024
浙江卫视,http://154.219.105.170:82/iptvYS5098.php?id=20033
安徽卫视,http://154.219.105.170:82/iptvYS5098.php?id=20039
山东卫视,http://154.219.105.170:82/iptvYS5098.php?id=20030
东南卫视,http://154.219.105.170:82/iptvYS5098.php?id=20026
山西卫视,http://154.219.105.170:82/iptvYS5098.php?id=20048
重庆卫视,http://154.219.105.170:82/iptvYS5098.php?id=20028
四川卫视,http://154.219.105.170:82/iptvYS5098.php?id=20029
贵州卫视,http://154.219.105.170:82/iptvYS5098.php?id=20044
云南卫视,http://154.219.105.170:82/iptvYS5098.php?id=20054
西藏卫视,http://154.219.105.170:82/iptvYS5098.php?id=20027
甘肃卫视,http://154.219.105.170:82/iptvYS5098.php?id=20045
青海卫视,http://154.219.105.170:82/iptvYS5098.php?id=20046
宁夏卫视,http://154.219.105.170:82/iptvYS5098.php?id=20049
新疆卫视,http://154.219.105.170:82/iptvYS5098.php?id=20021
兵团卫视,http://154.219.105.170:82/iptvYS5098.php?id=20051
三沙卫视,http://154.219.105.170:82/iptvYS5098.php?id=20055

广东卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=广东卫视
深圳卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=深圳卫视
广西卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=广西卫视
海南卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=海南卫视
河南卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=河南卫视
湖北卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=湖北卫视
湖南卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=湖南卫视
北京卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=北京卫视
天津卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=天津卫视
河北卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=河北卫视
江西卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=江西卫视
内蒙古卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=内蒙古卫视
辽宁卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=辽宁卫视
吉林卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=吉林卫视
陕西卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=陕西卫视
黑龙江卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=黑龙江卫视
东方卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=东方卫视
江苏卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=江苏卫视
浙江卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=浙江卫视
安徽卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=安徽卫视
山东卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=山东卫视
东南卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=东南卫视
山西卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=山西卫视
重庆卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=重庆卫视
四川卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=四川卫视
贵州卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=贵州卫视
云南卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=云南卫视
西藏卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=西藏卫视
甘肃卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=甘肃卫视
青海卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=青海卫视
宁夏卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=宁夏卫视
新疆卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=新疆卫视

江苏卫视,http://hls.netlive.ggff.net/hls/jsws.m3u8
广东卫视,http://hls.netlive.ggff.net/hls/gdws.m3u8
湖北卫视,http://hls.netlive.ggff.net/hls/hubws.m3u8
湖南卫视,http://hls.netlive.ggff.net/hls/hunws.m3u8
浙江卫视,http://hls.netlive.ggff.net/hls/zjws.m3u8
东方卫视,http://hls.netlive.ggff.net/hls/dfws.m3u8
北京卫视,http://hls.netlive.ggff.net/hls/bjws.m3u8
深圳卫视,http://hls.netlive.ggff.net/hls/szws.m3u8
东南卫视,http://hls.netlive.ggff.net/hls/dnws.m3u8
山东卫视,http://hls.netlive.ggff.net/hls/sdws.m3u8
安徽卫视,http://hls.netlive.ggff.net/hls/ahws.m3u8
天津卫视,http://hls.netlive.ggff.net/hls/tjws.m3u8
辽宁卫视,http://hls.netlive.ggff.net/hls/lnws.m3u8
江西卫视,http://hls.netlive.ggff.net/hls/jxws.m3u8
河北卫视,http://hls.netlive.ggff.net/hls/hbws.m3u8
重庆卫视,http://hls.netlive.ggff.net/hls/cqws.m3u8
贵州卫视,http://hls.netlive.ggff.net/hls/gzws.m3u8
吉林卫视,http://hls.netlive.ggff.net/hls/jlws.m3u8
四川卫视,http://hls.netlive.ggff.net/hls/scws.m3u8
海南卫视,http://hls.netlive.ggff.net/hls/hinws.m3u8
河南卫视,http://hls.netlive.ggff.net/hls/hnws.m3u8
广西卫视,http://hls.netlive.ggff.net/hls/gxws.m3u8
山西卫视,http://hls.netlive.ggff.net/hls/sxiws.m3u8
云南卫视,http://hls.netlive.ggff.net/hls/ynws.m3u8
陕西卫视,http://hls.netlive.ggff.net/hls/sxws.m3u8
甘肃卫视,http://hls.netlive.ggff.net/hls/gsws.m3u8
宁夏卫视,http://hls.netlive.ggff.net/hls/nxws.m3u8
青海卫视,http://hls.netlive.ggff.net/hls/qhws.m3u8
新疆卫视,http://hls.netlive.ggff.net/hls/xjws.m3u8
西藏卫视,http://hls.netlive.ggff.net/hls/xzws.m3u8
黑龙江卫视,http://hls.netlive.ggff.net/hls/hljws.m3u8
内蒙古卫视,http://hls.netlive.ggff.net/hls/nmgws.m3u8

备用卫视,#genre#
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
内蒙古卫视,http://tv.306111198.cn/内蒙古.php?id=nmws
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
陕西卫视,http://tv.306111198.cn/陕西.php?id=1131
黑龙江视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
厦门卫视,
山西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sxiws
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
云南卫视,http://tv.306111198.cn/云南.php?id=0871
西藏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=xzws
甘肃卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gsws
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
宁夏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=nxws
新疆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=xjws
兵团卫视,http://li0668.306111198.cn:7408/mg.php?id=956923145

深圳卫视,http://tv.306111198.cn/深圳地区.php?channel=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86
深圳卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9zendzLm0zdTg=
海南卫视,http://183.214.172.18:2020/180000001001/00000001000000000052000000446859/main.m3u8?IASHttpSessionId=OTT
河南卫视,http://183.214.172.18:2020/180000001001/00000001000000000052000000446842/main.m3u8?IASHttpSessionId=OTT
湖北卫视,http://183.214.172.18:2020/180000001001/00000001000000001001000000000066/main.m3u8?IASHttpSessionId=OTT
湖北卫视,http://211.154.19.122:1323/migu720p.php?id=947472496
北京卫视,http://tv.306111198.cn/北京.php?id=bjws
北京卫视,http://go.bkpcp.top/mg/bjws
北京卫视,http://go.061899.xyz/mg/bjws
河北卫视,http://tv.306111198.cn/河北.php?id=hbws
河北卫视,http://go.bkpcp.top/mg/hbws
江西卫视,http://111.170.156.74:3344/%E6%A0%87%E6%B8%85%E5%8D%AB%E8%A7%86/xxqg.php?id=0621912339cf40109a945afafc3069e2
江西卫视,http://go.bkpcp.top/mg/jxws
江西卫视,http://go.061899.xyz/mg/jxws

内蒙古卫视,http://tv.306111198.cn/内蒙古.php?id=nmws 
内蒙古卫视,http://go.bkpcp.top/mg/nmgws

辽宁卫视,http://tvlist.top/jd/index.php?id=lnws&qt=183.224.122.114:8014
辽宁卫视,http://go.bkpcp.top/mg/lnws

吉林卫视,http://tv.306111198.cn/吉林.php?id=jlws 

陕西卫视,http://tv.306111198.cn/陕西.php?id=1131

东方卫视,http://tvlist.top/jd/index.php?id=dfws&qt=183.224.122.114:8014
东方卫视,http://211.154.19.122:1323/migu720p.php?id=651632648

江苏卫视,http://tv.306111198.cn/江苏.php?id=jsws

浙江卫视,http://tv.306111198.cn/浙江1.php?id=浙江卫视
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8

山东卫视,http://tv.306111198.cn/山东闪电.php?id=sdws

山西卫视,http://tv.306111198.cn/山西加地方.php?id=q8RVWgs
山西卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9zeHdzLm0zdTg=
山西卫视,http://go.bkpcp.top/mg/sxiws

四川卫视,http://tv.306111198.cn/四川2.php?id=1

云南卫视,http://tv.306111198.cn/云南.php?id=0871
云南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL3lud3MubTN1OA==

西藏卫视,http://tv.306111198.cn/西藏.php?id=0
西藏卫视,http://go.bkpcp.top/mg/xzws

甘肃卫视,http://go.bkpcp.top/mg/gsws

青海卫视,http://211.154.19.122:1323/migu720p.php?id=947472506

宁夏卫视,http://go.bkpcp.top/mg/nxws
宁夏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9saW54d3MubTN1OA==

新疆卫视,http://tv.306111198.cn/新疆.php?id=0991
新疆卫视,http://go.bkpcp.top/mg/xjws

港·澳·台,#genre#
凤凰中文,http://tv.306111198.cn/凤凰卫视.php?id=cn
凤凰资讯,http://tv.306111198.cn/凤凰卫视.php?id=info
凤凰香港,http://tv.306111198.cn/凤凰卫视.php?id=hk
凤凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27
翡翠台,https://migu.188766.xyz/?migutoken=af18bef2634b43fa854485eefdd5a91d&id=jade_twn&type=dy
翡翠台,https://migu.188766.xyz/?migutoken=f3ec586cf2a844878f61a94467bf9313&id=fhhk&pp=1
http://qwt.zhibotv.top:2016/全网通.php?id=翡翠台
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线新闻台,https://migu.188766.xyz/?migutoken=38eea02778765b91accfcc9b762c37a5&id=inews_twn&type=dy
无线新闻台,http://qwt.zhibotv.top:2016/全网通.php?id=无线新闻台
无线新闻台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
中天新闻台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
TVB翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
凤凰卫视中文台,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
凤凰卫视资讯台,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
凤凰卫视香港台,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
TVB+,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
中天亚洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
千禧经典台(HK),http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
娱乐新闻台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
中视,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
